país,data,nome,tipo
tanzania,12 de Jan,Zanzibar Revolution Day,Public Holiday
tanzania,20 de Mar,March Equinox,Season
tanzania,7 de Abr,Karume Day,Public Holiday
tanzania,15 de Abr,Good Friday,Public Holiday
tanzania,17 de Abr,Easter Sunday,Observance
tanzania,18 de Abr,Easter Monday,Public Holiday
tanzania,26 de Abr,Union Day,Public Holiday
tanzania,1 de Mai,Worker's Day,Public Holiday
tanzania,3 de Mai,Eid el Fitri,Public Holiday
tanzania,8 de Mai,Mothers' Day,Observance
tanzania,21 de Jun,June Solstice,Season
tanzania,7 de Jul,Saba Saba,Public Holiday
tanzania,10 de Jul,Eid al-Adha,Public Holiday
tanzania,8 de Ago,Farmers' Day,Public Holiday
tanzania,23 de Ago,National Population and Housing Census Holiday,Public Holiday
tanzania,23 de Set,September Equinox,Season
tanzania,9 de Out,Maulid,Public Holiday
tanzania,14 de Out,Mwalimu Nyerere Day,Public Holiday
tanzania,9 de Dez,Independence Day,Public Holiday
tanzania,22 de Dez,December Solstice,Season
tanzania,24 de Dez,Christmas Eve,Observance
tanzania,25 de Dez,Christmas Day,Public Holiday
tanzania,26 de Dez,Boxing Day,Public Holiday
thailand,1 de Jan,New Year's Day,National holiday
thailand,3 de Jan,Day off for New Year's Day,National holiday
thailand,8 de Jan,National Children's Day,Observance
thailand,16 de Jan,Teachers' Day,Observance
thailand,1 de Fev,Lunar New Year's Day,Observance
thailand,2 de Fev,Second Day of Lunar New Year,Observance
thailand,3 de Fev,Third Day of Lunar New Year,Observance
thailand,14 de Fev,Valentine's Day,Observance
thailand,16 de Fev,Makha Bucha,National holiday
thailand,20 de Mar,March Equinox,Season
thailand,6 de Abr,Chakri Day,National holiday
thailand,13 de Abr,Songkran,National holiday
thailand,14 de Abr,Songkran,National holiday
thailand,15 de Abr,Songkran,National holiday
thailand,1 de Mai,Labor Day,Bank holiday
thailand,2 de Mai,Labor Day observed,Bank holiday
thailand,4 de Mai,Coronation Day,National holiday
thailand,13 de Mai,Royal Ploughing Ceremony Day,Government Holiday
thailand,15 de Mai,Visakha Bucha,National holiday
thailand,16 de Mai,Day off for Visakha Bucha,National holiday
thailand,3 de Jun,Queen Suthida's Birthday,National holiday
thailand,21 de Jun,June Solstice,Season
thailand,13 de Jul,Asalha Bucha,National holiday
thailand,14 de Jul,Buddhist Lent Day,National holiday
thailand,15 de Jul,Bridge Public holiday,National holiday
thailand,28 de Jul,King Vajiralongkorn's Birthday,National holiday
thailand,29 de Jul,Bridge Public holiday,National holiday
thailand,12 de Ago,The Queen's Birthday,National holiday
thailand,23 de Set,September Equinox,Season
thailand,13 de Out,Anniversary of the Death of King Bhumibol,National holiday
thailand,14 de Out,Bridge Public holiday,National holiday
thailand,23 de Out,Chulalongkorn Day,National holiday
thailand,24 de Out,Day off for Chulalongkorn Day,National holiday
thailand,31 de Out,Halloween,Observance
thailand,5 de Dez,King Bhumibol's Birthday/Father's Day,National holiday
thailand,10 de Dez,Constitution Day,National holiday
thailand,12 de Dez,Day off for Constitution Day,National holiday
thailand,22 de Dez,December Solstice,Season
thailand,24 de Dez,Christmas Eve,Observance
thailand,25 de Dez,Christmas Day,Observance
thailand,30 de Dez,Bridge Public holiday,National holiday
thailand,31 de Dez,New Year's Eve,National holiday
bahamas,1 de Jan,New Year's Day,Public Holiday
bahamas,3 de Jan,New Year's Day observed,Public Holiday
bahamas,10 de Jan,Majority Rule Day,Public Holiday
bahamas,14 de Fev,Valentine's Day,Observance
bahamas,13 de Mar,Daylight Saving Time starts,Clock change/Daylight Saving Time
bahamas,20 de Mar,March Equinox,Season
bahamas,15 de Abr,Good Friday,Public Holiday
bahamas,17 de Abr,Easter Sunday,Observance
bahamas,18 de Abr,Easter Monday,Public Holiday
bahamas,8 de Mai,Mothers' Day,Observance
bahamas,3 de Jun,Randol Fawkes Labour Day,Public Holiday
bahamas,5 de Jun,Whit Sunday,Observance
bahamas,6 de Jun,Whit Monday,Public Holiday
bahamas,19 de Jun,Fathers' Day,Observance
bahamas,21 de Jun,June Solstice,Season
bahamas,10 de Jul,Independence Day,Public Holiday
bahamas,11 de Jul,Day off for Independence Day,Public Holiday
bahamas,1 de Ago,Emancipation Day,Public Holiday
bahamas,19 de Set,Funeral of Queen Elizabeth II,Public Holiday
bahamas,22 de Set,September Equinox,Season
bahamas,10 de Out,National Heroes Day,Public Holiday
bahamas,6 de Nov,Daylight Saving Time ends,Clock change/Daylight Saving Time
bahamas,21 de Dez,December Solstice,Season
bahamas,24 de Dez,Christmas Eve,Observance
bahamas,25 de Dez,Christmas Day,Public Holiday
bahamas,26 de Dez,Day off for Christmas Day,Public Holiday
bahamas,26 de Dez,Boxing Day,Observance
bahamas,31 de Dez,New Year's Eve,Observance
togo,1 de Jan,New Year,Public Holiday
togo,13 de Jan,Liberation Day,Observance
togo,20 de Mar,March Equinox,Season
togo,18 de Abr,Easter Monday,Public Holiday
togo,27 de Abr,Independence Day,Public Holiday
togo,1 de Mai,Labour Day,Public Holiday
togo,2 de Mai,Eid al-Fitr,Public Holiday
togo,26 de Mai,Ascension Day,Public Holiday
togo,6 de Jun,Whit Monday,Public Holiday
togo,21 de Jun,Day of the Martyrs,Public Holiday
togo,21 de Jun,June Solstice,Season
togo,9 de Jul,Tabaski,Public Holiday
togo,15 de Ago,Assumption of Mary,Public Holiday
togo,23 de Set,September Equinox,Season
togo,24 de Set,Anniversary of the Failed Attack on Lomé,Observance
togo,8 de Out,The Prophet's Birthday,Observance
togo,1 de Nov,All Saints' Day,Public Holiday
togo,21 de Dez,December Solstice,Season
togo,25 de Dez,Christmas Day,Public Holiday
tonga,1 de Jan,New Year's Day,Public Holiday
tonga,21 de Mar,March Equinox,Season
tonga,15 de Abr,Good Friday,Public Holiday
tonga,18 de Abr,Easter Monday,Public Holiday
tonga,25 de Abr,ANZAC Day,Public Holiday
tonga,4 de Jun,Emancipation Day,Public Holiday
tonga,6 de Jun,Day off for Emancipation Day,Public Holiday
tonga,21 de Jun,June Solstice,Season
tonga,4 de Jul,Birthday of His Majesty King Tupou VI,Public Holiday
tonga,17 de Set,Birthday of Crown Prince Tupouto'a-'Ulukalala,Public Holiday
tonga,23 de Set,September Equinox,Season
tonga,4 de Nov,Constitution Day,Public Holiday
tonga,7 de Nov,Day off for Constitution Day,Public Holiday
tonga,4 de Dez,Anniversary of the Coronation of King Tupou I,Public Holiday
tonga,5 de Dez,Day off for Anniversary of the Coronation of King Tupou I,Public Holiday
tonga,22 de Dez,December Solstice,Season
tonga,25 de Dez,Christmas Day,Public Holiday
tonga,26 de Dez,Boxing Day,Public Holiday
trinidad,1 de Jan,New Year's Day,Public holiday
trinidad,14 de Fev,Valentine's Day,Observance
trinidad,28 de Fev,Carnival,De facto holiday
trinidad,1 de Mar,Carnival/Shrove Tuesday,De facto holiday
trinidad,20 de Mar,March Equinox,Season
trinidad,30 de Mar,Spiritual Baptist Liberation Day,Public holiday
trinidad,15 de Abr,Good Friday,Public holiday
trinidad,17 de Abr,Easter Sunday,Observance
trinidad,18 de Abr,Easter Monday,Public holiday
trinidad,2 de Mai,Eid al-Fitr,Public holiday
trinidad,8 de Mai,Mother's Day,Observance
trinidad,30 de Mai,Indian Arrival Day,Public holiday
trinidad,16 de Jun,Corpus Christi,Public holiday
trinidad,19 de Jun,Labour Day,Public holiday
trinidad,19 de Jun,Father's Day,Observance
trinidad,20 de Jun,Labour Day observed,Public holiday
trinidad,21 de Jun,June Solstice,Season
trinidad,1 de Ago,Emancipation Day,Public holiday
trinidad,31 de Ago,Independence Day,Public holiday
trinidad,22 de Set,September Equinox,Season
trinidad,24 de Set,Republic Day,Public holiday
trinidad,24 de Out,Diwali/Deepavali (Tentative Date),Public holiday
trinidad,21 de Dez,December Solstice,Season
trinidad,24 de Dez,Christmas Eve,Observance
trinidad,25 de Dez,Christmas Day,Public holiday
trinidad,26 de Dez,Christmas Day observed,Public holiday
trinidad,26 de Dez,Boxing Day,Public holiday
trinidad,31 de Dez,New Year's Eve,Observance
tunisia,1 de Jan,New Year,Public Holiday
tunisia,20 de Mar,Independence Day,Public Holiday
tunisia,20 de Mar,March Equinox,Season
tunisia,9 de Abr,Martyrs' Day,Public Holiday
tunisia,1 de Mai,Labour Day,Public Holiday
tunisia,2 de Mai,Eid al-Fitr,Public Holiday
tunisia,3 de Mai,Eid al-Fitr Holiday,Public Holiday
tunisia,21 de Jun,June Solstice,Season
tunisia,9 de Jul,Eid al-Adha,Public Holiday
tunisia,10 de Jul,Eid al-Adha Holiday,Public Holiday
tunisia,25 de Jul,Republic Day,Public Holiday
tunisia,30 de Jul,Muharram,Public Holiday
tunisia,13 de Ago,Women's and Family Day,Observance
tunisia,23 de Set,September Equinox,Season
tunisia,8 de Out,The Prophet's Birthday,Public Holiday
tunisia,15 de Out,Evacuation Day,Public Holiday
tunisia,17 de Dez,Revolution and Youth Day,Public Holiday
tunisia,21 de Dez,December Solstice,Season
turkey,1 de Jan,New Year's Day,National holiday
turkey,20 de Mar,March Equinox,Season
turkey,23 de Abr,National Sovereignty and Children's Day,National holiday
turkey,1 de Mai,Labor and Solidarity Day,National holiday
turkey,1 de Mai,Ramadan Feast Eve,Half Day
turkey,2 de Mai,Ramadan Feast,National holiday
turkey,3 de Mai,Ramadan Feast Holiday,National holiday
turkey,4 de Mai,Ramadan Feast Holiday,National holiday
turkey,19 de Mai,"Commemoration of Atatürk, Youth and Sports Day",National holiday
turkey,21 de Jun,June Solstice,Season
turkey,8 de Jul,Sacrifice Feast Eve,Half Day
turkey,9 de Jul,Sacrifice Feast,National holiday
turkey,10 de Jul,Sacrifice Feast Holiday,National holiday
turkey,11 de Jul,Sacrifice Feast Holiday,National holiday
turkey,12 de Jul,Sacrifice Feast Holiday,National holiday
turkey,13 de Jul,Eid al Adha Public Sector Holiday,Holiday for Public Servants
turkey,14 de Jul,Eid al Adha Public Sector Holiday,Holiday for Public Servants
turkey,15 de Jul,Democracy and National Unity Day,National holiday
turkey,30 de Ago,Victory Day,National holiday
turkey,23 de Set,September Equinox,Season
turkey,28 de Out,Republic Day Eve,Half Day
turkey,29 de Out,Republic Day,National holiday
turkey,10 de Nov,Ataturk Commemoration Day,Observance
turkey,22 de Dez,December Solstice,Season
turkey,31 de Dez,New Year's Eve,Observance
turkmenistan,1 de Jan,New Year's Day,Public Holiday
turkmenistan,27 de Jan,Day of Fatherland Defenders,Observance
turkmenistan,18 de Fev,Day of Diplomatic Staff of Turkmenistan,Observance
turkmenistan,7 de Mar,Day of Transport and Communication Workers,Observance
turkmenistan,8 de Mar,International Women's Day,Public Holiday
turkmenistan,20 de Mar,March Equinox,Season
turkmenistan,21 de Mar,Nowruz Bayram (Spring Festival),Public Holiday
turkmenistan,22 de Mar,Nowruz Bayram (Spring Festival),Public Holiday
turkmenistan,31 de Mar,Day of Chemical Industry Workers,Observance
turkmenistan,7 de Abr,World Health Day,Observance
turkmenistan,17 de Abr,Migration Workers Day,Observance
turkmenistan,24 de Abr,Turkmen Racing Horse Festival,Observance
turkmenistan,2 de Mai,Oraza Bayram,Public Holiday
turkmenistan,9 de Mai,Victory Day,Observance
turkmenistan,18 de Mai,Constitution Day,Public Holiday
turkmenistan,22 de Mai,Carpet Day,Observance
turkmenistan,25 de Mai,Ashgabat City Day,Observance
turkmenistan,29 de Mai,Internal Affairs Officers Day,Observance
turkmenistan,1 de Jun,International Childrens Day,Observance
turkmenistan,5 de Jun,World Envrionment Day,Observance
turkmenistan,5 de Jun,Textile Workers Day,Observance
turkmenistan,12 de Jun,Science Day,Observance
turkmenistan,21 de Jun,June Solstice,Season
turkmenistan,26 de Jun,Day of Prosecutor's Office Employees,Observance
turkmenistan,27 de Jun,Day of Turkmen Workers of Culture and Art,Observance
turkmenistan,5 de Jul,Day of Judicial Employees,Observance
turkmenistan,9 de Jul,Kurban Bayramy,Public Holiday
turkmenistan,9 de Jul,Kurban Bayramy Holiday (Tentative Date),Public Holiday
turkmenistan,11 de Jul,Kurban Bayramy Holiday (Tentative Date),Public Holiday
turkmenistan,21 de Jul,Health and Medical Industry Workers Day,Observance
turkmenistan,11 de Ago,Day of Frontiersmen,Observance
turkmenistan,1 de Set,Day of Students and Knowledge,Observance
turkmenistan,10 de Set,Day of the Workers in the Energy Sector,Observance
turkmenistan,23 de Set,September Equinox,Season
turkmenistan,27 de Set,Independence Day,Public Holiday
turkmenistan,1 de Out,International Day of Senior Citizens,Observance
turkmenistan,6 de Out,Day of Commemoration and National Mourning,Public Holiday
turkmenistan,9 de Out,Day of Naval Forces of Turkmenistan,Observance
turkmenistan,13 de Nov,Harvest Festival,Observance
turkmenistan,12 de Dez,Day of Neutrality,Public Holiday
turkmenistan,14 de Dez,"Day of the Workers of Oil, Gas, Power and Geological Industry",Observance
turkmenistan,21 de Dez,Niyazov Day,Observance
turkmenistan,22 de Dez,December Solstice,Season
turks-and-caicos-islands,1 de Jan,New Year's Day,Public Holiday
turks-and-caicos-islands,3 de Jan,Day off for New Year's Day,Public Holiday
turks-and-caicos-islands,14 de Mar,Commonwealth Day,Public Holiday
turks-and-caicos-islands,20 de Mar,March Equinox,Season
turks-and-caicos-islands,15 de Abr,Good Friday,Public Holiday
turks-and-caicos-islands,18 de Abr,Easter Monday,Public Holiday
turks-and-caicos-islands,30 de Mai,JAGS McCartney Day,Public Holiday
turks-and-caicos-islands,3 de Jun,Queen Elizabeth II's Birthday,Public Holiday
turks-and-caicos-islands,6 de Jun,Queen Elizabeth II's Platinum Jubilee,Public Holiday
turks-and-caicos-islands,21 de Jun,June Solstice,Season
turks-and-caicos-islands,1 de Ago,Emancipation Day,Public Holiday
turks-and-caicos-islands,22 de Set,September Equinox,Season
turks-and-caicos-islands,30 de Set,National Youth Day,Public Holiday
turks-and-caicos-islands,10 de Out,National Heritage Day,Public Holiday
turks-and-caicos-islands,10 de Nov,Remembrance Day,Observance
turks-and-caicos-islands,25 de Nov,Thanksgiving Day,Public Holiday
turks-and-caicos-islands,10 de Dez,International Human Rights Day,Observance
turks-and-caicos-islands,21 de Dez,December Solstice,Season
turks-and-caicos-islands,25 de Dez,Christmas Day,Public Holiday
turks-and-caicos-islands,26 de Dez,Day off for Christmas Day,Public Holiday
turks-and-caicos-islands,26 de Dez,Boxing Day,Public Holiday
turks-and-caicos-islands,27 de Dez,Day off for Boxing Day,Public Holiday
tuvalu,1 de Jan,New Year's Day,Public Holiday
tuvalu,3 de Jan,Day off for New Year's Day,Public Holiday
tuvalu,14 de Mar,Commonwealth Day,Public Holiday
tuvalu,21 de Mar,March Equinox,Season
tuvalu,15 de Abr,Good Friday,Public Holiday
tuvalu,17 de Abr,Easter Sunday,Observance
tuvalu,18 de Abr,Easter Monday,Public Holiday
tuvalu,9 de Mai,Gospel Day,Public Holiday
tuvalu,11 de Jun,Queen Elizabeth II's Birthday,Public Holiday
tuvalu,21 de Jun,June Solstice,Season
tuvalu,1 de Ago,National Children's Day,Public Holiday
tuvalu,23 de Set,September Equinox,Season
tuvalu,1 de Out,Tuvalu Day,Public Holiday
tuvalu,2 de Out,Tuvalu Day Holiday,Public Holiday
tuvalu,3 de Out,Day off for Tuvalu Day,Public Holiday
tuvalu,4 de Out,Day off for Tuvalu Day Holiday,Public Holiday
tuvalu,14 de Nov,Heir to the Throne's Birthday,Public Holiday
tuvalu,22 de Dez,December Solstice,Season
tuvalu,25 de Dez,Christmas Day,Public Holiday
tuvalu,26 de Dez,Day off for Christmas Day,Public Holiday
tuvalu,26 de Dez,Boxing Day,Public Holiday
tuvalu,27 de Dez,Day off for Boxing Day,Public Holiday
uganda,1 de Jan,New Year,Public Holiday
uganda,26 de Jan,Liberation Day,Public Holiday
uganda,16 de Fev,Remembrance of Archbishop Janani Luwum,Public Holiday
uganda,8 de Mar,International Women's Day,Public Holiday
uganda,20 de Mar,March Equinox,Season
uganda,8 de Abr,Funeral of Jacob Oulanyah,Public Holiday
uganda,15 de Abr,Good Friday,Public Holiday
uganda,17 de Abr,Easter Sunday,Observance
uganda,18 de Abr,Easter Monday,Public Holiday
uganda,1 de Mai,Labour Day,Public Holiday
uganda,2 de Mai,Eid al-Fitr,Public Holiday
uganda,8 de Mai,Mother's Day,Observance
uganda,3 de Jun,Martyr's Day,Public Holiday
uganda,9 de Jun,National Heroes Day,Public Holiday
uganda,21 de Jun,Father's Day,Observance
uganda,21 de Jun,June Solstice,Season
uganda,9 de Jul,Eid al-Adha,Public Holiday
uganda,22 de Set,September Equinox,Season
uganda,9 de Out,Independence Day,Public Holiday
uganda,21 de Dez,December Solstice,Season
uganda,25 de Dez,Christmas Day,Public Holiday
uganda,26 de Dez,Boxing Day,Public Holiday
ukraine,1 de Jan,New Year's Day,National holiday
ukraine,3 de Jan,Day off for New Year's Day,National holiday
ukraine,7 de Jan,Orthodox Christmas Day,"National holiday, Orthodox"
ukraine,14 de Jan,Orthodox New Year,"Observance, Orthodox"
ukraine,22 de Jan,Ukrainian Unity Day,Observance
ukraine,14 de Fev,Valentine's Day,Observance
ukraine,16 de Fev,Unity Day,National holiday
ukraine,8 de Mar,International Women's Day,National holiday
ukraine,20 de Mar,March Equinox,Season
ukraine,27 de Mar,Daylight Saving Time starts,Clock change/Daylight Saving Time
ukraine,1 de Abr,April Fools,Observance
ukraine,24 de Abr,Othodox Easter Day (Suspended),Suspended National Holiday
ukraine,25 de Abr,Orthodox Easter Monday (Suspended),Suspended National Holiday
ukraine,1 de Mai,Labor Day (Suspended),Suspended National Holiday
ukraine,2 de Mai,Labor Day (Suspended) observed,Suspended National Holiday
ukraine,3 de Mai,Ramadan Bayram (Tentative Date),Muslim
ukraine,8 de Mai,Mother's Day,Observance
ukraine,9 de Mai,Victory Day (Suspended),Suspended National Holiday
ukraine,21 de Mai,Europe Day,Observance
ukraine,29 de Mai,Kyiv Day,Observance
ukraine,1 de Jun,Child Protection Day,Observance
ukraine,6 de Jun,Journalists' Day,Observance
ukraine,12 de Jun,Orthodox Pentecost (Suspended),Suspended National Holiday
ukraine,13 de Jun,Orthodox Pentecost Holiday (Suspended),Suspended National Holiday
ukraine,19 de Jun,Father's Day,Observance
ukraine,21 de Jun,June Solstice,Season
ukraine,22 de Jun,Day of Mourning and Commemoration of War Victims,Observance
ukraine,28 de Jun,Constitution Day (Suspended),Suspended National Holiday
ukraine,3 de Jul,Navy Day,Observance
ukraine,6 de Jul,Kupala Night,Observance
ukraine,8 de Jul,Family Day,Observance
ukraine,10 de Jul,Qurban Bayram (Tentative Date),Muslim
